rated_at,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres,rating
2024-11-01T10:44:59.423282,movie,A Family Man,2016,,,tt1718924,375183,,https://www.themoviedb.org/movie/375183,2016-09-13,,,,,,,,,,,6.7
2024-11-01T10:45:00.282343,movie,Ajab Prem Ki Ghazab Kahani,2009,,,tt1252596,24827,,https://www.themoviedb.org/movie/24827,2009-11-06,,,,,,,,,,,6.2
2024-11-01T10:45:00.490526,movie,Equals,2015,,,tt3289728,301875,,https://www.themoviedb.org/movie/301875,2015-07-15,,,,,,,,,,,6.146
2024-11-01T10:45:00.696658,movie,Chamatkar,1992,,,tt0126234,45002,,https://www.themoviedb.org/movie/45002,1992-07-08,,,,,,,,,,,6.4
2024-11-01T10:45:00.910736,movie,"Mystery, Alaska",1999,,,tt0134618,15198,,https://www.themoviedb.org/movie/15198,1999-10-01,,,,,,,,,,,6.244
2024-11-01T10:45:01.126475,movie,The Way He Looks,2014,,,tt1702014,237791,,https://www.themoviedb.org/movie/237791,2014-04-10,,,,,,,,,,,8.0
2024-11-01T10:45:01.334366,movie,Blackmail,1929,,,tt0019702,543,,https://www.themoviedb.org/movie/543,1929-07-28,,,,,,,,,,,6.6
2024-11-01T10:45:01.539255,movie,Home for Rent,2023,,,tt26547790,977177,,https://www.themoviedb.org/movie/977177,2023-04-06,,,,,,,,,,,6.9
2024-11-01T10:45:01.745311,movie,Journey to the Shore,2015,,,tt4173478,334991,,https://www.themoviedb.org/movie/334991,2015-09-30,,,,,,,,,,,6.5
2024-11-01T10:45:02.004158,movie,The Substitute,1996,,,tt0117774,20762,,https://www.themoviedb.org/movie/20762,1996-04-19,,,,,,,,,,,6.9
2024-11-01T10:45:02.221032,movie,Demetrius and the Gladiators,1954,,,tt0046899,43332,,https://www.themoviedb.org/movie/43332,1954-06-16,,,,,,,,,,,6.5
2024-11-01T10:45:02.471877,movie,Arthur,1981,,,tt0082031,13665,,https://www.themoviedb.org/movie/13665,1981-07-17,,,,,,,,,,,6.5
2024-11-01T10:45:02.674777,movie,Grizzly Man,2005,,,tt0427312,501,,https://www.themoviedb.org/movie/501,2005-07-28,,,,,,,,,,,7.5
2024-11-01T10:45:02.878645,movie,The Bedroom Window,1987,,,tt0092627,39074,,https://www.themoviedb.org/movie/39074,1987-01-16,,,,,,,,,,,6.4
2024-11-01T10:45:03.095330,movie,The Incredible Shrinking Man,1957,,,tt0050539,31682,,https://www.themoviedb.org/movie/31682,1957-02-22,,,,,,,,,,,7.5
2024-11-01T10:45:03.305208,movie,"Quo Vadis, Aida?",2021,,,tt8633462,728118,,https://www.themoviedb.org/movie/728118,2021-02-26,,,,,,,,,,,7.7
2024-11-01T10:45:03.509091,movie,Earth and Blood,2020,,,tt10092752,659067,,https://www.themoviedb.org/movie/659067,2020-04-17,,,,,,,,,,,6.1
2024-11-01T10:45:03.761939,movie,Step Sisters,2018,,,tt5267472,431072,,https://www.themoviedb.org/movie/431072,2018-01-19,,,,,,,,,,,6.4
2024-11-01T10:45:03.972808,movie,Welcome to the Dollhouse,1996,,,tt0114906,11446,,https://www.themoviedb.org/movie/11446,1996-03-22,,,,,,,,,,,7.1
2024-11-01T10:45:04.187682,movie,Heaven Can Wait,1943,,,tt0035979,18727,,https://www.themoviedb.org/movie/18727,1943-08-05,,,,,,,,,,,6.9
2024-11-01T10:45:04.394564,movie,The French Lieutenant's Woman,1981,,,tt0082416,12537,,https://www.themoviedb.org/movie/12537,1981-08-28,,,,,,,,,,,6.4
2024-11-01T10:45:05.251041,movie,The Good Teacher,2024,,,tt26060006,1000862,,https://www.themoviedb.org/movie/1000862,2024-03-27,,,,,,,,,,,6.39
2024-11-01T10:45:05.464204,movie,Oceans,2010,,,tt0765128,36970,,https://www.themoviedb.org/movie/36970,2010-01-22,,,,,,,,,,,7.4
2024-11-01T10:45:05.671079,movie,The Cleansing Hour,2020,,,tt8009906,608994,,https://www.themoviedb.org/movie/608994,2020-02-28,,,,,,,,,,,6.3
2024-11-01T10:45:05.878226,movie,Tom Horn,1980,,,tt0080031,5917,,https://www.themoviedb.org/movie/5917,1980-03-28,,,,,,,,,,,6.361
2024-11-01T10:45:06.086132,movie,Hearts Beat Loud,2018,,,tt7158430,470333,,https://www.themoviedb.org/movie/470333,2018-06-08,,,,,,,,,,,7.0
2024-11-01T10:45:06.293457,movie,Cobain: Montage of Heck,2015,,,tt4229236,319075,,https://www.themoviedb.org/movie/319075,2015-03-23,,,,,,,,,,,7.687
2024-11-01T10:45:06.503319,movie,Grave of the Fireflies,2005,,,tt0491652,76826,,https://www.themoviedb.org/movie/76826,2005-11-01,,,,,,,,,,,7.9
2024-11-01T10:45:06.707220,movie,The Heroic Trio,1993,,,tt0105619,43636,,https://www.themoviedb.org/movie/43636,1993-02-12,,,,,,,,,,,6.5
2024-11-01T10:45:06.918293,movie,The Classic,2003,,,tt0348568,42190,,https://www.themoviedb.org/movie/42190,2003-01-30,,,,,,,,,,,7.5
2024-11-01T10:45:07.137175,movie,Tell No One,2006,,,tt0362225,10795,,https://www.themoviedb.org/movie/10795,2006-11-01,,,,,,,,,,,7.3
2024-11-01T10:45:07.341989,movie,Zoey 102,2023,,,tt26217622,1073170,,https://www.themoviedb.org/movie/1073170,2023-07-27,,,,,,,,,,,6.9
2024-11-01T10:45:07.548038,movie,Maniac,1980,,,tt0081114,27346,,https://www.themoviedb.org/movie/27346,1980-05-10,,,,,,,,,,,6.4
2024-11-01T10:45:07.756621,movie,The Legend of Hell House,1973,,,tt0070294,16180,,https://www.themoviedb.org/movie/16180,1973-06-15,,,,,,,,,,,6.658
2024-11-01T10:45:07.965097,movie,Screamers,1995,,,tt0114367,9102,,https://www.themoviedb.org/movie/9102,1995-09-08,,,,,,,,,,,6.2
2024-11-01T10:45:08.169989,movie,The Hairdresser's Husband,1990,,,tt0100112,11796,,https://www.themoviedb.org/movie/11796,1990-10-03,,,,,,,,,,,6.9
2024-11-01T10:45:08.381867,movie,Marriage Italian Style,1964,,,tt0058335,49687,,https://www.themoviedb.org/movie/49687,1964-12-18,,,,,,,,,,,7.745
2024-11-01T10:45:08.625734,movie,Athlete A,2020,,,tt11905462,684700,,https://www.themoviedb.org/movie/684700,2020-06-23,,,,,,,,,,,7.6
2024-11-01T10:45:08.836607,movie,Brainstorm,1983,,,tt0085271,15050,,https://www.themoviedb.org/movie/15050,1983-09-30,,,,,,,,,,,6.2
2024-11-01T10:45:09.046492,movie,Vera Drake,2004,,,tt0383694,11109,,https://www.themoviedb.org/movie/11109,2004-10-22,,,,,,,,,,,7.178
2024-11-01T10:45:09.254365,movie,South of Heaven,2021,,,tt11284502,645861,,https://www.themoviedb.org/movie/645861,2021-10-08,,,,,,,,,,,6.5
2024-11-01T10:45:10.118209,movie,Dragon Knight,2022,,,tt13117446,919355,,https://www.themoviedb.org/movie/919355,2022-03-21,,,,,,,,,,,6.3
2024-11-01T10:45:10.323107,movie,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,2006,,,tt1024214,111224,,https://www.themoviedb.org/movie/111224,2006-01-27,,,,,,,,,,,7.6
2024-11-01T10:45:10.527973,movie,Champions,2018,,,tt6793580,456929,,https://www.themoviedb.org/movie/456929,2018-04-06,,,,,,,,,,,7.529
2024-11-01T10:45:10.821094,movie,The Beach House,2018,,,tt7598968,521190,,https://www.themoviedb.org/movie/521190,2018-04-28,,,,,,,,,,,6.3
2024-11-01T10:45:11.030973,movie,Red,2008,,,tt0972883,13200,,https://www.themoviedb.org/movie/13200,2008-08-08,,,,,,,,,,,6.193
2024-11-01T10:45:11.235898,movie,Shine,1996,,,tt0117631,7863,,https://www.themoviedb.org/movie/7863,1996-08-15,,,,,,,,,,,7.4
2024-11-01T10:45:11.491751,movie,The Big Trip,2019,,,tt7403614,533715,,https://www.themoviedb.org/movie/533715,2019-04-27,,,,,,,,,,,6.971
2024-11-01T10:45:11.699055,movie,Ali: Fear Eats the Soul,1974,,,tt0071141,216,,https://www.themoviedb.org/movie/216,1974-03-05,,,,,,,,,,,7.713
2024-11-01T10:45:11.903930,movie,Otherhood,2019,,,tt4180560,531509,,https://www.themoviedb.org/movie/531509,2019-08-13,,,,,,,,,,,6.2
2024-11-01T10:45:12.157851,movie,Juggernaut,1974,,,tt0071706,29805,,https://www.themoviedb.org/movie/29805,1974-09-25,,,,,,,,,,,6.1
2024-11-01T10:45:12.363745,movie,Mrs. Winterbourne,1996,,,tt0117104,40001,,https://www.themoviedb.org/movie/40001,1996-04-19,,,,,,,,,,,7.161
2024-11-01T10:45:12.568619,movie,Love at First Kiss,2023,,,tt14463514,818648,,https://www.themoviedb.org/movie/818648,2023-03-03,,,,,,,,,,,6.2
2024-11-01T10:45:12.776516,movie,Julia's Eyes,2010,,,tt1512685,52274,,https://www.themoviedb.org/movie/52274,2010-08-16,,,,,,,,,,,6.7
2024-11-01T10:45:12.982837,movie,The Gospel of John,2003,,,tt0377992,30973,,https://www.themoviedb.org/movie/30973,2003-09-11,,,,,,,,,,,7.6
2024-11-01T10:45:13.192831,movie,Reign of Assassins,2010,,,tt1460743,44092,,https://www.themoviedb.org/movie/44092,2010-09-01,,,,,,,,,,,6.9
2024-11-01T10:45:13.401034,movie,Zu: Warriors from the Magic Mountain,1983,,,tt0086308,38155,,https://www.themoviedb.org/movie/38155,1983-02-05,,,,,,,,,,,6.7
2024-11-01T10:45:13.609654,movie,Just One of the Guys,1985,,,tt0089393,24548,,https://www.themoviedb.org/movie/24548,1985-04-26,,,,,,,,,,,6.5
2024-11-01T10:45:13.814536,movie,Only Angels Have Wings,1939,,,tt0031762,43832,,https://www.themoviedb.org/movie/43832,1939-05-15,,,,,,,,,,,7.2
2024-11-01T10:45:14.024409,movie,The Long Ships,1964,,,tt0057259,44736,,https://www.themoviedb.org/movie/44736,1964-04-22,,,,,,,,,,,6.0
2024-11-01T10:45:14.231279,movie,The Sacrifice,1986,,,tt0091670,24657,,https://www.themoviedb.org/movie/24657,1986-05-09,,,,,,,,,,,7.7
2024-11-01T10:45:15.075810,movie,The Hudsucker Proxy,1994,,,tt0110074,11934,,https://www.themoviedb.org/movie/11934,1994-03-11,,,,,,,,,,,7.071
2024-11-01T10:45:15.286671,movie,French Connection II,1975,,,tt0073018,10711,,https://www.themoviedb.org/movie/10711,1975-05-18,,,,,,,,,,,6.8
2024-11-01T10:45:15.504563,movie,Seven Days in May,1964,,,tt0058576,23518,,https://www.themoviedb.org/movie/23518,1964-02-01,,,,,,,,,,,7.231
2024-11-01T10:45:15.714075,movie,Music of the Heart,1999,,,tt0166943,26149,,https://www.themoviedb.org/movie/26149,1999-10-29,,,,,,,,,,,6.7
2024-11-01T10:45:15.919945,movie,Death of a Salesman,1985,,,tt0089006,12615,,https://www.themoviedb.org/movie/12615,1985-08-16,,,,,,,,,,,6.9
2024-11-01T10:45:16.126844,movie,Spencer,2021,,,tt12536294,716612,,https://www.themoviedb.org/movie/716612,2021-11-04,,,,,,,,,,,6.813
2024-11-01T10:45:16.405683,movie,Summerland,2020,,,tt6841122,523977,,https://www.themoviedb.org/movie/523977,2020-07-24,,,,,,,,,,,7.5
2024-11-01T10:45:16.616367,movie,Fantomas,1964,,,tt0058089,1871,,https://www.themoviedb.org/movie/1871,1964-11-04,,,,,,,,,,,6.8
2024-11-01T10:45:16.823258,movie,The Wedding Banquet,1993,,,tt0107156,9261,,https://www.themoviedb.org/movie/9261,1993-03-01,,,,,,,,,,,7.213
2024-11-01T10:45:17.033126,movie,Winter Sleep,2014,,,tt2758880,265169,,https://www.themoviedb.org/movie/265169,2014-06-13,,,,,,,,,,,7.6
2024-11-01T10:45:17.238528,movie,The Bride Wore Black,1968,,,tt0061955,4191,,https://www.themoviedb.org/movie/4191,1968-03-22,,,,,,,,,,,7.1
2024-11-01T10:45:17.445412,movie,The Front,1976,,,tt0074554,1723,,https://www.themoviedb.org/movie/1723,1976-09-17,,,,,,,,,,,6.945
2024-11-01T10:45:17.657288,movie,Rememory,2017,,,tt2331047,395814,,https://www.themoviedb.org/movie/395814,2017-09-08,,,,,,,,,,,6.1
2024-11-01T10:45:17.865175,movie,A Royal Night Out,2015,,,tt1837562,300155,,https://www.themoviedb.org/movie/300155,2015-05-14,,,,,,,,,,,6.5
2024-11-01T10:45:18.116341,movie,Dark Night of the Scarecrow,1981,,,tt0082235,30931,,https://www.themoviedb.org/movie/30931,1981-10-24,,,,,,,,,,,6.5
2024-11-01T10:45:18.321224,movie,Shershaah,2021,,,tt10295212,599925,,https://www.themoviedb.org/movie/599925,2021-08-12,,,,,,,,,,,7.376
2024-11-01T10:45:18.572080,movie,The Abominable Dr. Phibes,1971,,,tt0066740,17965,,https://www.themoviedb.org/movie/17965,1971-05-18,,,,,,,,,,,6.9
2024-11-01T10:45:18.896297,movie,Millennium Mambo,2001,,,tt0283283,11553,,https://www.themoviedb.org/movie/11553,2001-10-31,,,,,,,,,,,7.0
2024-11-01T10:45:19.105160,movie,The Devil's Double,2011,,,tt1270262,62630,,https://www.themoviedb.org/movie/62630,2011-02-11,,,,,,,,,,,6.7
2024-11-01T10:45:19.314050,movie,To the Bone,2017,,,tt5541240,401104,,https://www.themoviedb.org/movie/401104,2017-01-22,,,,,,,,,,,7.2
2024-11-01T10:45:20.153749,movie,The Incredibly True Adventure of Two Girls in Love,1995,,,tt0113416,29371,,https://www.themoviedb.org/movie/29371,1995-06-16,,,,,,,,,,,6.4
2024-11-01T10:45:20.361607,movie,Up to His Ears,1965,,,tt0059831,61765,,https://www.themoviedb.org/movie/61765,1965-12-04,,,,,,,,,,,7.1
2024-11-01T10:45:20.565097,movie,The Rifleman of the Voroshilov Regiment,1999,,,tt0200267,71186,,https://www.themoviedb.org/movie/71186,1999-04-19,,,,,,,,,,,7.2
2024-11-01T10:45:20.770989,movie,Beasts of the Southern Wild,2012,,,tt2125435,84175,,https://www.themoviedb.org/movie/84175,2012-06-29,,,,,,,,,,,6.8
2024-11-01T10:45:20.974872,movie,The Hindenburg,1975,,,tt0073113,17599,,https://www.themoviedb.org/movie/17599,1975-12-25,,,,,,,,,,,6.29
2024-11-01T10:45:21.182743,movie,Grease Live,2016,,,tt4366830,348089,,https://www.themoviedb.org/movie/348089,2016-01-31,,,,,,,,,,,7.0
2024-11-01T10:45:21.389663,movie,Shoot Out,1971,,,tt0067750,79735,,https://www.themoviedb.org/movie/79735,1971-07-02,,,,,,,,,,,6.3
2024-11-01T10:45:21.599176,movie,Tatami,2024,,,tt26674818,1084066,,https://www.themoviedb.org/movie/1084066,2024-03-08,,,,,,,,,,,7.9
2024-11-01T10:45:21.847218,movie,Proof,2005,,,tt0377107,9777,,https://www.themoviedb.org/movie/9777,2005-09-05,,,,,,,,,,,6.326
2024-11-01T10:45:22.060098,movie,Soldier of Orange,1977,,,tt0076734,633,,https://www.themoviedb.org/movie/633,1977-09-22,,,,,,,,,,,7.1
2024-11-01T10:45:22.266965,movie,Doc Hollywood,1991,,,tt0101745,11821,,https://www.themoviedb.org/movie/11821,1991-08-02,,,,,,,,,,,6.3
2024-11-01T10:45:22.472847,movie,Cats,2018,,,tt7886614,513386,,https://www.themoviedb.org/movie/513386,2018-04-05,,,,,,,,,,,6.7
2024-11-01T10:45:22.681726,movie,Altered States,1980,,,tt0080360,11542,,https://www.themoviedb.org/movie/11542,1980-12-25,,,,,,,,,,,6.699
2024-11-01T10:45:22.886620,movie,Shadows in the Sun,2005,,,tt0376181,12547,,https://www.themoviedb.org/movie/12547,2005-05-12,,,,,,,,,,,6.3
2024-11-01T10:45:23.091338,movie,December Boys,2007,,,tt0465436,4629,,https://www.themoviedb.org/movie/4629,2007-09-14,,,,,,,,,,,6.0
2024-11-01T10:45:23.300201,movie,The Most Hated Woman in America,2017,,,tt4842646,401743,,https://www.themoviedb.org/movie/401743,2017-03-24,,,,,,,,,,,6.1
2024-11-01T10:45:23.505084,movie,Fahrenheit 9/11,2004,,,tt0361596,1777,,https://www.themoviedb.org/movie/1777,2004-06-25,,,,,,,,,,,7.1
2024-11-01T10:45:23.720968,movie,Alfie,1966,,,tt0060086,15598,,https://www.themoviedb.org/movie/15598,1966-03-29,,,,,,,,,,,6.4
2024-11-01T10:45:23.927840,movie,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,2007,,,tt1135522,114372,,https://www.themoviedb.org/movie/114372,2007-04-28,,,,,,,,,,,6.5
2024-11-01T10:45:24.133738,movie,Show Me Love,1998,,,tt0150662,11634,,https://www.themoviedb.org/movie/11634,1998-10-23,,,,,,,,,,,7.121
2024-11-01T10:45:24.988820,movie,The Good Neighbor,2022,,,tt14349032,893086,,https://www.themoviedb.org/movie/893086,2022-06-17,,,,,,,,,,,6.584
2024-11-01T10:45:25.193695,movie,The Last Days of Disco,1998,,,tt0120728,16980,,https://www.themoviedb.org/movie/16980,1998-05-29,,,,,,,,,,,6.3
2024-11-01T10:45:25.402561,movie,Summer of 85,2020,,,tt10457128,659959,,https://www.themoviedb.org/movie/659959,2020-07-14,,,,,,,,,,,7.4
2024-11-01T10:45:25.613543,movie,Seoul Station,2016,,,tt3845670,389868,,https://www.themoviedb.org/movie/389868,2016-08-17,,,,,,,,,,,6.5
2024-11-01T10:45:25.855031,movie,Only You,2014,,,tt3477480,277934,,https://www.themoviedb.org/movie/277934,2014-03-14,,,,,,,,,,,7.4
2024-11-01T10:45:26.058784,movie,The Starling,2021,,,tt5164438,468225,,https://www.themoviedb.org/movie/468225,2021-09-17,,,,,,,,,,,6.952
2024-11-01T10:45:26.267664,movie,Magic,1978,,,tt0077889,34193,,https://www.themoviedb.org/movie/34193,1978-11-08,,,,,,,,,,,6.818
2024-11-01T10:45:26.480191,movie,The Wind and the Lion,1975,,,tt0073906,14815,,https://www.themoviedb.org/movie/14815,1975-05-22,,,,,,,,,,,6.6
2024-11-01T10:45:26.687088,movie,28 Days,2000,,,tt0191754,10468,,https://www.themoviedb.org/movie/10468,2000-04-06,,,,,,,,,,,6.13
2024-11-01T10:45:26.894672,movie,The Phantom of Liberty,1974,,,tt0071487,5558,,https://www.themoviedb.org/movie/5558,1974-09-10,,,,,,,,,,,7.481
2024-11-01T10:45:27.107357,movie,Samaritan Girl,2004,,,tt0397619,1279,,https://www.themoviedb.org/movie/1279,2004-03-05,,,,,,,,,,,6.986
2024-11-01T10:45:27.314229,movie,Norma Rae,1979,,,tt0079638,40842,,https://www.themoviedb.org/movie/40842,1979-03-02,,,,,,,,,,,7.1
2024-11-01T10:45:27.521478,movie,I Confess,1953,,,tt0045897,30159,,https://www.themoviedb.org/movie/30159,1953-02-13,,,,,,,,,,,7.08
2024-11-01T10:45:27.732363,movie,Cassandro,2023,,,tt14954534,729120,,https://www.themoviedb.org/movie/729120,2023-09-14,,,,,,,,,,,6.754
2024-11-01T10:45:27.941413,movie,King Solomon's Mines,1950,,,tt0042646,43388,,https://www.themoviedb.org/movie/43388,1950-11-09,,,,,,,,,,,6.5
2024-11-01T10:45:28.149475,movie,Firebreather,2010,,,tt1782440,50337,,https://www.themoviedb.org/movie/50337,2010-11-24,,,,,,,,,,,7.4
2024-11-01T10:45:28.361354,movie,Boccaccio '70,1962,,,tt0055805,45267,,https://www.themoviedb.org/movie/45267,1962-02-23,,,,,,,,,,,6.9
2024-11-01T10:45:28.567253,movie,The Runaways,2010,,,tt1017451,27586,,https://www.themoviedb.org/movie/27586,2010-03-19,,,,,,,,,,,6.454
2024-11-01T10:45:28.825086,movie,The Dancer,2016,,,tt4632440,392794,,https://www.themoviedb.org/movie/392794,2016-09-28,,,,,,,,,,,6.6
2024-11-01T10:45:29.029968,movie,Chasing Mavericks,2012,,,tt1629757,82684,,https://www.themoviedb.org/movie/82684,2012-10-25,,,,,,,,,,,7.026
2024-11-01T10:45:29.926235,movie,Bad Boy Bubby,1993,,,tt0106341,14135,,https://www.themoviedb.org/movie/14135,1993-09-01,,,,,,,,,,,7.0
2024-11-01T10:45:30.137095,movie,Warlock,1959,,,tt0053434,37412,,https://www.themoviedb.org/movie/37412,1959-05-15,,,,,,,,,,,6.7
2024-11-01T10:45:30.369963,movie,Eyes Without a Face,1960,,,tt0053459,31417,,https://www.themoviedb.org/movie/31417,1960-01-11,,,,,,,,,,,7.579
2024-11-01T10:45:30.833705,movie,Bug,2007,,,tt0470705,12526,,https://www.themoviedb.org/movie/12526,2007-02-21,,,,,,,,,,,6.105
2024-11-01T10:45:31.041783,movie,The Immortal,2019,,,tt9048786,599845,,https://www.themoviedb.org/movie/599845,2019-12-05,,,,,,,,,,,6.6
2024-11-01T10:45:31.248681,movie,The Last Sunset,1961,,,tt0055073,46757,,https://www.themoviedb.org/movie/46757,1961-06-08,,,,,,,,,,,6.8
2024-11-01T10:45:31.465662,movie,Ironweed,1987,,,tt0093277,40962,,https://www.themoviedb.org/movie/40962,1987-12-18,,,,,,,,,,,6.4
2024-11-01T10:45:31.675530,movie,Swing Kids,1993,,,tt0108265,10419,,https://www.themoviedb.org/movie/10419,1993-03-05,,,,,,,,,,,6.7
2024-11-01T10:45:31.883410,movie,Jakob the Liar,1999,,,tt0120716,2290,,https://www.themoviedb.org/movie/2290,1999-09-16,,,,,,,,,,,6.687
2024-11-01T10:45:32.101284,movie,Jackass Presents: Bad Grandpa,2013,,,tt3063516,208134,,https://www.themoviedb.org/movie/208134,2013-10-22,,,,,,,,,,,6.115
2024-11-01T10:45:32.405208,movie,Shadows of Forgotten Ancestors,1965,,,tt0058642,26782,,https://www.themoviedb.org/movie/26782,1965-10-18,,,,,,,,,,,7.6
2024-11-01T10:45:32.612072,movie,Camille Claudel,1988,,,tt0094828,11709,,https://www.themoviedb.org/movie/11709,1988-12-07,,,,,,,,,,,6.8
2024-11-01T10:45:32.819963,movie,Pope Francis: A Man of His Word,2018,,,tt6915100,505205,,https://www.themoviedb.org/movie/505205,2018-05-18,,,,,,,,,,,7.0
2024-11-01T10:45:33.031150,movie,Daisies,1966,,,tt0060959,46919,,https://www.themoviedb.org/movie/46919,1966-12-30,,,,,,,,,,,7.3
2024-11-01T10:45:33.240018,movie,Killing Ground,2017,,,tt4728386,409617,,https://www.themoviedb.org/movie/409617,2017-08-24,,,,,,,,,,,6.093
2024-11-01T10:45:33.451893,movie,The Lure,2015,,,tt5278832,375742,,https://www.themoviedb.org/movie/375742,2015-12-25,,,,,,,,,,,6.2
2024-11-01T10:45:33.658695,movie,State of Grace,1990,,,tt0100685,1662,,https://www.themoviedb.org/movie/1662,1990-09-14,,,,,,,,,,,6.941
2024-11-01T10:45:33.868587,movie,Mrs. Miniver,1942,,,tt0035093,27367,,https://www.themoviedb.org/movie/27367,1942-07-03,,,,,,,,,,,7.0
2024-11-01T10:45:34.075469,movie,Johnny Guitar,1954,,,tt0047136,26596,,https://www.themoviedb.org/movie/26596,1954-05-26,,,,,,,,,,,7.4
2024-11-01T10:45:34.331368,movie,Ma Rainey's Black Bottom,2020,,,tt10514222,615667,,https://www.themoviedb.org/movie/615667,2020-11-25,,,,,,,,,,,6.676
2024-11-01T10:45:35.181088,movie,The Song of Names,2019,,,tt1657517,617768,,https://www.themoviedb.org/movie/617768,2019-12-25,,,,,,,,,,,6.789
2024-11-01T10:45:35.390977,movie,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014,,,tt2125501,282041,,https://www.themoviedb.org/movie/282041,2014-10-06,,,,,,,,,,,7.2
2024-11-01T10:45:35.601871,movie,Daphne & Velma,2018,,,tt7689052,489939,,https://www.themoviedb.org/movie/489939,2018-05-22,,,,,,,,,,,6.1
2024-11-01T10:45:35.811910,movie,The Chronicles of Riddick,2004,,,tt0296572,2789,,https://www.themoviedb.org/movie/2789,2004-06-11,,,,,,,,,,,6.5
2024-11-01T10:45:36.016966,movie,A Brighter Tomorrow,2023,,,tt16731908,925263,,https://www.themoviedb.org/movie/925263,2023-04-20,,,,,,,,,,,7.1
2024-11-01T10:45:36.249624,movie,The Other Woman,2010,,,tt1032825,52505,,https://www.themoviedb.org/movie/52505,2010-10-28,,,,,,,,,,,6.2
2024-11-01T10:45:36.455240,movie,Premonition,2007,,,tt0477071,9963,,https://www.themoviedb.org/movie/9963,2007-02-08,,,,,,,,,,,6.291
2024-11-01T10:45:36.662624,movie,Scoop,2024,,,tt21279806,1083658,,https://www.themoviedb.org/movie/1083658,2024-03-27,,,,,,,,,,,6.3
2024-11-01T10:45:36.868533,movie,Spanish Affair,2014,,,tt2955316,236737,,https://www.themoviedb.org/movie/236737,2014-03-14,,,,,,,,,,,6.7
2024-11-01T10:45:37.120398,movie,The Westerner,1940,,,tt0033253,14710,,https://www.themoviedb.org/movie/14710,1940-09-18,,,,,,,,,,,7.0
2024-11-01T10:45:37.329278,movie,Reality,2023,,,tt24068064,985617,,https://www.themoviedb.org/movie/985617,2023-06-02,,,,,,,,,,,6.5
2024-11-01T10:45:37.541155,movie,The Taking of Pelham One Two Three,1974,,,tt0072251,8333,,https://www.themoviedb.org/movie/8333,1974-10-02,,,,,,,,,,,7.5
2024-11-01T10:45:37.749035,movie,Regarding Henry,1991,,,tt0102768,11364,,https://www.themoviedb.org/movie/11364,1991-07-10,,,,,,,,,,,6.5
2024-11-01T10:45:37.953674,movie,Desperately Seeking Susan,1985,,,tt0089017,8130,,https://www.themoviedb.org/movie/8130,1985-03-29,,,,,,,,,,,6.1
2024-11-01T10:45:38.174567,movie,Cassandra's Dream,2007,,,tt0795493,4787,,https://www.themoviedb.org/movie/4787,2007-10-31,,,,,,,,,,,6.269
2024-11-01T10:45:38.387444,movie,The Bar,2017,,,tt5121816,420648,,https://www.themoviedb.org/movie/420648,2017-02-15,,,,,,,,,,,6.324
2024-11-01T10:45:38.592311,movie,Kodachrome,2017,,,tt1880399,419635,,https://www.themoviedb.org/movie/419635,2017-09-08,,,,,,,,,,,6.8
2024-11-01T10:45:38.803205,movie,Halo Legends,2010,,,tt1480660,573531,,https://www.themoviedb.org/movie/573531,2010-02-16,,,,,,,,,,,7.4
2024-11-01T10:45:39.008087,movie,The Killers,1964,,,tt0058262,24229,,https://www.themoviedb.org/movie/24229,1964-07-07,,,,,,,,,,,6.9
2024-11-01T10:45:39.216955,movie,Return to the 36th Chamber,1980,,,tt0081494,48301,,https://www.themoviedb.org/movie/48301,1980-08-24,,,,,,,,,,,6.884
2024-11-01T10:45:40.055467,movie,Sergeant York,1941,,,tt0034167,16442,,https://www.themoviedb.org/movie/16442,1941-09-27,,,,,,,,,,,7.2
2024-11-01T10:45:40.260359,movie,Terra Formars,2016,,,tt4433646,330070,,https://www.themoviedb.org/movie/330070,2016-04-29,,,,,,,,,,,6.1
2024-11-01T10:45:40.474242,movie,A Perfect Day,2015,,,tt3577624,321751,,https://www.themoviedb.org/movie/321751,2015-08-28,,,,,,,,,,,6.663
2024-11-01T10:45:40.683104,movie,Cactus Flower,1969,,,tt0064117,28289,,https://www.themoviedb.org/movie/28289,1969-12-16,,,,,,,,,,,7.1
2024-11-01T10:45:40.893532,movie,My Blue Heaven,1990,,,tt0100212,16384,,https://www.themoviedb.org/movie/16384,1990-08-17,,,,,,,,,,,6.1
2024-11-01T10:45:41.102406,movie,Heart of Champions,2021,,,tt10314548,647581,,https://www.themoviedb.org/movie/647581,2021-09-16,,,,,,,,,,,6.4
2024-11-01T10:45:41.310280,movie,Baaghi 3,2020,,,tt8366590,594669,,https://www.themoviedb.org/movie/594669,2020-03-06,,,,,,,,,,,6.592
2024-11-01T10:45:41.522430,movie,Hansel & Gretel,2007,,,tt1002567,25597,,https://www.themoviedb.org/movie/25597,2007-12-27,,,,,,,,,,,6.7
